ID,1_with_prob,2_with_prob,3_with_prob,4_with_prob,5_with_prob,6_with_prob,7_with_prob,8_with_prob,9_with_prob,10_with_prob,11_with_prob,12_with_prob,13_with_prob,14_with_prob,15_with_prob,16_with_prob,17_with_prob,18_with_prob,19_with_prob,20_with_prob,21_with_prob,22_with_prob,23_with_prob,24_with_prob,25_with_prob,26_with_prob,27_with_prob,28_with_prob,29_with_prob,30_with_prob,31_with_prob,32_with_prob,33_with_prob,34_with_prob,35_with_prob,36_with_prob,37_with_prob,38_with_prob
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2.0053,2.0053,2.0053,2.0053,2.0053,1.82851,2.07113,1.98015,2.02351,1.89794,2.01728,1.98206,2.01167,2.12186,2.06892,2.04265,2.04765,2.17628,1.93904,2.09487,2.01601,2.01751,2.07256,2.06745,2.06362,1.94813,2.00694,2.0001,1.97946,2.01371,2.11744,1.98929,2.05886,2.00152,1.90192,2.04926,2.00616,2.00292
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2.73176,2.73176,2.73176,2.73176,2.73176,1.59776,2.45066,2.47464,2.7198,1.64217,2.41116,2.10408,2.16211,2.74967,2.63236,2.51627,2.19086,2.77982,1.91692,2.29289,2.26369,2.37571,2.53334,2.4609,2.66458,2.10583,2.04964,2.07449,2.11002,2.53481,2.57065,2.05661,2.65976,2.29409,1.8184,2.18121,2.16884,2.80408
456,0.04314,0.04314,0.04314,0.04314,0.04314,0.03969,0.04376,0.04197,0.04256,0.04035,0.04245,0.04183,0.04235,0.04429,0.04336,0.0429,0.04298,0.04525,0.04107,0.04382,0.04243,0.04245,0.04342,0.04333,0.04327,0.04123,0.04227,0.04215,0.04178,0.04239,0.04421,0.04196,0.04318,0.04217,0.04042,0.04301,0.04225,0.0422
457,1.87394,1.87394,1.87394,1.87394,1.87394,1.11242,1.74144,1.75125,1.9119,1.16012,1.69659,1.48236,1.52284,1.93274,1.8509,1.76991,1.5429,1.95377,1.35179,1.61408,1.59371,1.67185,1.78182,1.73128,1.87337,1.48358,1.44438,1.46172,1.4865,1.78285,1.80785,1.44924,1.87001,1.61492,1.28307,1.53617,1.52754,1.97069
458,0.0113,0.0113,0.0113,0.0113,0.0113,0.01019,0.01147,0.01089,0.01111,0.01042,0.01107,0.01088,0.01103,0.01168,0.01136,0.01121,0.01128,0.01189,0.01064,0.01148,0.01101,0.01108,0.01137,0.01142,0.0113,0.01069,0.01102,0.01104,0.0108,0.01106,0.01173,0.01092,0.01124,0.01099,0.01043,0.01108,0.01101,0.0109
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0.07507,0.07507,0.07507,0.07507,0.07507,0.0386,0.06494,0.06552,0.07149,0.03946,0.06113,0.05299,0.05463,0.07406,0.06886,0.06544,0.05597,0.07428,0.04739,0.0585,0.05892,0.06115,0.06585,0.06409,0.0703,0.05308,0.05135,0.05237,0.05174,0.06593,0.06794,0.05154,0.07032,0.0587,0.0444,0.05477,0.05493,0.07484
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0.09553,0.09553,0.09553,0.09553,0.09553,0.08572,0.09728,0.09221,0.09387,0.08757,0.09356,0.09179,0.09328,0.0988,0.09615,0.09483,0.09508,0.10153,0.08963,0.09745,0.09349,0.09357,0.09633,0.09607,0.09588,0.09009,0.09304,0.0927,0.09166,0.09338,0.09858,0.09215,0.09564,0.09277,0.08777,0.09516,0.093,0.09284
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0.5991,0.5991,0.5991,0.5991,0.5991,0.34246,0.52501,0.52211,0.57285,0.3354,0.50484,0.43718,0.44997,0.57943,0.55358,0.528,0.4563,0.58608,0.39594,0.47878,0.47235,0.49703,0.53177,0.5158,0.56068,0.43757,0.42519,0.43066,0.43849,0.53209,0.53999,0.42672,0.55962,0.47905,0.37423,0.45418,0.45145,0.59142
466,0.1276,0.1276,0.1276,0.1276,0.1276,0.11396,0.12088,0.12284,0.12828,0.11705,0.12859,0.12354,0.13127,0.13177,0.13802,0.12193,0.12175,0.13065,0.11533,0.12942,0.1179,0.11971,0.12706,0.13118,0.13018,0.12694,0.13118,0.12117,0.11657,0.12498,0.14537,0.11859,0.13048,0.13025,0.11716,0.13155,0.12107,0.12743
467,1.17669,1.17669,1.17669,1.17669,1.17669,0.68156,1.03794,1.03225,1.13187,0.66563,0.99834,0.86548,0.89059,1.1448,1.09404,1.04382,0.90303,1.15784,0.7845,0.94717,0.93454,0.983,1.0512,1.01986,1.10798,0.86624,0.84193,0.85268,0.86805,1.05184,1.06734,0.84494,1.1059,0.94769,0.74188,0.89885,0.8935,1.16834
468,1.62751,1.62751,1.62751,1.62751,1.62751,1.50494,1.6406,1.6971,1.78699,1.63384,1.79117,1.7224,1.82773,1.83457,1.91981,1.70043,1.69801,1.81934,1.6104,1.80258,1.64549,1.67014,1.77038,1.82655,1.81283,1.7687,1.82647,1.69009,1.62737,1.74196,2.01992,1.65488,1.817,1.81379,1.63541,1.83153,1.68863,1.77535
469,2.81852,2.81852,2.81852,2.81852,2.81852,1.65596,2.46724,2.50138,2.74766,1.67775,2.44123,2.13635,2.19396,2.77731,2.66084,2.54559,2.22251,2.80725,1.95053,2.32381,2.29482,2.40603,2.56254,2.49061,2.69283,2.13809,2.08231,2.10697,2.14225,2.564,2.59958,2.08922,2.68805,2.325,1.85272,2.21293,2.20065,2.83133
470,2.13166,2.13166,2.13166,2.13166,2.13166,1.97077,2.27439,2.18177,2.22808,2.08826,2.22114,2.18193,2.21489,2.33759,2.27864,2.24939,2.25496,2.39818,2.13403,2.30753,2.21973,2.2214,2.28269,2.277,2.27274,2.14415,2.20963,2.20201,2.17903,2.21717,2.33267,2.18998,2.26744,2.2036,2.0927,2.25675,2.20876,2.20515
471,1.27703,1.27703,1.27703,1.27703,1.27703,2.12661,2.00566,2.68508,2.35625,1.99285,2.75377,2.1196,2.88386,2.91014,2.09268,2.58358,2.009,2.15356,2.81883,1.68585,2.75899,2.56931,2.4844,2.1581,2.21454,2.59829,2.44599,2.61679,2.09098,2.65722,1.65116,2.22184,2.32461,2.94791,1.94887,2.95121,2.35755,2.2457
472,0.00863,0.00863,0.00863,0.00863,0.00863,0.00848,0.008,0.00913,0.00906,0.00847,0.00845,0.00901,0.00898,0.00908,0.00811,0.00839,0.0084,0.00839,0.00864,0.00751,0.00923,0.00877,0.00867,0.00915,0.00866,0.00927,0.00829,0.00865,0.00856,0.00936,0.00854,0.00913,0.00871,0.00859,0.00848,0.00961,0.00948,0.00864
473,1.20457,1.20457,1.20457,1.20457,1.20457,1.52664,1.32954,1.71724,1.515,1.29341,1.75739,1.3707,1.83672,1.85275,1.35429,1.65362,1.30326,1.39141,1.79706,1.10622,1.76058,1.64492,1.59314,1.39418,1.42859,1.66259,1.56972,1.67387,1.35325,1.69852,1.08506,1.43304,1.49571,1.87578,1.26659,1.87779,1.5158,1.44759
474,1.14077,1.14077,1.14077,1.14077,1.14077,1.51781,1.33912,1.76088,1.54862,1.31062,1.80898,1.39364,1.89418,1.91139,1.37601,1.69752,1.3212,1.41588,1.85158,1.10956,1.8124,1.68817,1.63256,1.41885,1.45581,1.70715,1.6074,1.71927,1.37489,1.74574,1.08684,1.46059,1.52791,1.93613,1.28182,1.93829,1.54948,1.47622
475,2.1077,2.1077,2.1077,2.1077,2.1077,2.12067,4.09477,2.14891,2.15977,2.22214,2.15724,2.05513,2.21228,2.13233,2.18915,2.14223,2.27652,2.21813,2.14977,2.08491,2.16805,1.98871,2.27164,2.02955,2.16143,2.13146,2.33653,2.12233,2.24303,2.09065,2.20703,2.1438,2.15499,2.19644,2.12582,2.2165,2.1303,2.30622
476,1.13031,1.13031,1.13031,1.13031,1.13031,1.38218,1.17189,1.49905,1.29292,1.08927,1.51569,1.1603,1.58859,1.60333,1.14522,1.42032,1.09832,1.17934,1.55215,0.91723,1.51862,1.41232,1.36474,1.18188,1.21351,1.42856,1.34321,1.43893,1.14427,1.46158,0.89779,1.2176,1.27519,1.62449,1.06462,1.62634,1.29365,1.23097
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0.01961,0.01961,0.01961,0.01961,0.01961,0.02026,0.01955,0.02027,0.02049,0.01905,0.02019,0.0197,0.02116,0.01973,0.01976,0.02046,0.01932,0.01927,0.0199,0.01855,0.02023,0.01962,0.01985,0.01953,0.0198,0.02006,0.01985,0.0203,0.01958,0.02068,0.01886,0.01975,0.01983,0.02017,0.0192,0.02094,0.01971,0.0201
479,0.19571,0.19571,0.19571,0.19571,0.19571,0.19244,0.18142,0.20716,0.20557,0.19218,0.19171,0.20452,0.20368,0.20595,0.18404,0.19046,0.19061,0.19036,0.19612,0.1703,0.20931,0.19903,0.1968,0.2077,0.1965,0.21022,0.18798,0.19614,0.19422,0.21242,0.19372,0.20715,0.1976,0.19483,0.1923,0.2181,0.21508,0.1961
480,1.94276,1.94276,1.94276,1.94276,1.94276,2.45082,2.16681,2.75539,2.44537,2.10694,2.81558,2.22499,2.93673,2.96121,2.19992,2.65709,2.12198,2.25662,2.87617,1.82104,2.82044,2.6438,2.56472,2.26084,2.3134,2.67079,2.52895,2.68802,2.19834,2.72566,1.78873,2.3202,2.41591,2.99639,2.06598,2.99946,2.44659,2.34242
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,3.36513,3.36513,3.36513,3.36513,3.36513,3.30614,3.10716,3.57177,3.5432,3.30146,3.29286,3.52413,3.5091,3.54994,3.15442,3.27037,3.27309,3.26862,3.3726,2.90644,3.61061,3.42505,3.38476,3.58166,3.37936,3.62708,3.22569,3.37292,3.33824,3.66678,3.32925,3.57162,3.39934,3.34923,3.30367,3.76944,3.7149,3.37211
483,0.59951,0.59951,0.59951,0.59951,0.09951,0.42911,0.83142,1.24138,1.2964,1.24984,1.37642,1.27269,1.37833,1.34237,1.38416,1.26939,1.23237,1.33694,1.35189,1.19229,1.37301,1.29121,1.3553,1.22143,1.38519,1.28114,1.25638,1.33831,1.19509,1.54227,1.22671,1.2715,1.23623,1.34432,1.20755,1.56324,1.3738,1.27916
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,2.48655,2.48655,2.48655,2.48655,2.48655,2.78159,2.60684,2.94573,2.74067,2.50144,2.76523,2.54907,2.76922,2.69428,2.78137,2.54219,2.46504,2.68296,2.71412,2.38152,2.75813,2.58767,2.72123,2.44224,2.78352,2.56668,2.51509,2.68583,2.38735,3.11087,2.45325,2.54658,2.47309,2.69834,2.41332,3.15458,2.75977,2.56255
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2.43091,2.43091,2.43091,2.43091,2.43091,2.58143,2.49795,2.64139,2.68824,2.44748,2.63833,2.55691,2.80105,2.56082,2.5664,2.68357,2.49211,2.4849,2.58936,2.36403,2.64494,2.54338,2.58072,2.52831,2.57294,2.61588,2.58104,2.65732,2.5363,2.71952,2.41535,2.56531,2.57896,2.63524,2.4723,2.76297,2.55889,2.62281
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1.05545,1.05545,1.05545,1.05545,1.05545,1.17917,1.11558,1.25616,1.17536,1.07856,1.1853,1.09784,1.18691,1.15659,1.19183,1.09505,1.06383,1.15201,1.16462,1.03004,1.18243,1.11345,1.1675,1.05461,1.1927,1.10496,1.08408,1.15317,1.0324,1.32515,1.05906,1.09683,1.06709,1.15823,1.04291,1.34284,1.18309,1.10329
491,0.00636,0.00636,0.00636,0.00636,0.00636,0.00624,0.00598,0.00675,0.0069,0.00646,0.00673,0.00683,0.00639,0.00553,0.0068,0.00625,0.00684,0.00664,0.00664,0.00662,0.00631,0.00619,0.00699,0.00638,0.00623,0.00619,0.00681,0.00618,0.00673,0.00637,0.00589,0.00708,0.00625,0.00621,0.00611,0.00629,0.00633,0.00658
492,1,1,1,1,0,0,0,0,0,0.02442,1.83417,2.12244,2.13504,1.93206,2.22291,2.22839,2.32208,2.30647,2.13177,2.38454,2.11042,2.26291,2.13381,2.14837,2.21607,2.06467,2.1513,2.0572,2.23051,2.16536,2.10589,2.34512,2.04416,1.9909,2.15675,1.98519,2.21287,2.2023
493,2.29552,2.29552,2.29552,2.29552,2.29552,2.20345,2.35508,2.33445,2.53777,2.36074,2.38278,2.4336,2.39826,2.18048,2.46281,2.46813,2.55908,2.54392,2.37434,2.61971,2.35362,2.50163,2.37632,2.39045,2.45617,2.30921,2.3933,2.30195,2.47018,2.40694,2.34921,2.58144,2.2893,2.2376,2.39859,2.23205,2.45306,2.4428
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2.27256,2.27256,2.27256,2.27256,2.27256,1.59456,1.70089,1.77942,2.21968,2.14215,1.83564,2.16771,2.06725,1.36286,2.30946,2.11478,2.17286,2.39079,1.74546,2.4196,1.72022,2.15474,1.95536,1.8292,2.30485,1.6479,2.18543,1.77542,2.27866,2.36224,1.77374,2.47902,1.59486,1.5007,2.03336,1.33226,2.47611,1.84746
496,0.76112,0.76112,0.76112,0.76112,0.76112,0.55011,0.5768,0.59428,0.72771,0.70421,0.61132,0.71196,0.68151,0.46804,0.75492,0.69592,0.71352,0.77957,0.58399,0.7883,0.57634,0.70803,0.6476,0.60937,0.75352,0.55442,0.71733,0.59307,0.74559,0.77091,0.59256,0.80631,0.53835,0.50981,0.67124,0.45876,0.80542,0.6149
497,2.20008,2.20008,2.20008,2.20008,2.20008,1.57017,1.73061,1.82661,2.31575,2.23607,1.92109,2.26234,2.1591,1.43523,2.40801,2.20795,2.26763,2.49158,1.82841,2.5212,1.80247,2.249,2.04411,1.91447,2.40327,1.72815,2.28055,1.8592,2.37636,2.46225,1.85747,2.58225,1.67364,1.57688,2.12427,1.40378,2.57926,1.93323
498,0.20397,0.20397,0.20397,0.20397,0.20397,0.20011,0.19163,0.21625,0.22116,0.20723,0.21567,0.21887,0.20491,0.17735,0.21792,0.20038,0.2191,0.21291,0.21294,0.21207,0.20223,0.19832,0.22393,0.2046,0.19961,0.19847,0.21819,0.19821,0.21568,0.20421,0.18891,0.22707,0.20023,0.19917,0.19574,0.20171,0.20286,0.21093
499,2.45332,2.45332,2.45332,2.45332,2.45332,2.43241,2.67284,2.68701,2.95023,2.73705,2.76359,2.82479,2.78223,2.51997,2.85996,2.86638,2.9759,2.95765,2.75342,3.04892,2.72847,2.90672,2.75581,2.77283,2.85197,2.67499,2.77625,2.66626,2.86885,2.79269,2.72317,3.00282,2.65101,2.58875,2.78263,2.58208,2.84823,2.83587
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,3.20069,3.20069,3.20069,3.20069,3.20069,3.09815,3.31826,3.27526,3.59148,3.32036,3.35411,3.43194,3.37783,3.04429,3.47668,3.48484,3.62412,3.60091,3.34119,3.71697,3.30945,3.53614,3.34422,3.36586,3.46651,3.24144,3.37022,3.23033,3.48798,3.39112,3.30271,3.65836,3.21094,3.13177,3.37833,3.12328,3.46175,3.44604
502,0.00676,0.00676,0.00676,0.00676,0.00676,0.00662,0.00632,0.0072,0.00738,0.00688,0.00718,0.0073,0.0068,0.0058,0.00727,0.00663,0.00731,0.00708,0.00709,0.00705,0.0067,0.00656,0.00748,0.00678,0.0066,0.00656,0.00728,0.00655,0.00718,0.00677,0.00622,0.0076,0.00663,0.00659,0.00646,0.00668,0.00672,0.00701
503,0.58575,0.58575,0.58575,0.58575,0.58575,0.6863,0.77001,0.76971,0.85166,0.79856,0.80517,0.82041,0.80981,0.74449,0.82917,0.83077,0.85805,0.8535,0.80264,0.87623,0.79642,0.84082,0.80323,0.80747,0.82718,0.7831,0.80833,0.78093,0.83139,0.81242,0.7951,0.86475,0.77713,0.76163,0.80991,0.75996,0.82625,0.82317
504,4.84545,4.84545,4.84545,4.84545,4.84545,4.4941,4.79011,4.61606,5.16493,4.67554,4.73646,4.87696,4.77927,4.17721,4.95771,4.97243,5.22385,5.18195,4.71313,5.39146,4.65585,5.06504,4.71862,4.75767,4.93936,4.53308,4.76554,4.51303,4.9781,4.80327,4.64368,5.28566,4.47804,4.33512,4.78018,4.31979,4.93076,4.9024
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,3.63422,3.63422,3.63422,3.63422,3.63422,2.57924,2.74438,2.85055,3.53831,3.4177,2.9409,3.45746,3.30118,2.20543,3.67797,3.37513,3.46547,3.80448,2.80061,3.84931,2.76134,3.43728,3.12712,2.93088,3.6708,2.64885,3.48503,2.84721,3.63006,3.76007,2.8446,3.94173,2.56633,2.41986,3.24847,2.15783,3.9372,2.95928
507,2.53358,2.53358,2.53358,2.53358,2.53358,1.76282,1.96585,2.11387,2.71658,2.61762,2.2264,2.65024,2.52202,1.62295,2.83117,2.58269,2.65682,2.93497,2.1113,2.97175,2.07908,2.63368,2.3792,2.21818,2.82529,1.98677,2.67286,2.14953,2.79186,2.89854,2.14739,3.04759,1.91907,1.79889,2.47877,1.58389,3.04387,2.24149
508,0.17066,0.17066,0.17066,0.17066,0.17066,0.22457,0.20196,0.19926,0.17227,0.1418,0.21015,0.21749,0.18175,0.15007,0.17123,0.22253,0.127,0.16579,0.19158,0.20085,0.17308,0.2004,0.21285,0.16594,0.16629,0.20497,0.12969,0.22,0.21465,0.17919,0.15473,0.16122,0.20183,0.19575,0.22749,0.19816,0.1886,0.16331
509,2.16841,2.16841,2.16841,2.16841,2.16841,2.1208,2.30104,2.29428,2.52912,2.34291,2.36609,2.41955,2.38238,2.1533,2.45028,2.45588,2.55154,2.5356,2.35722,2.61532,2.33542,2.49112,2.3593,2.37416,2.4433,2.28871,2.37716,2.28108,2.45804,2.39151,2.33079,2.57506,2.26776,2.21338,2.38273,2.20755,2.44002,2.42923
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,3.0171,3.0171,3.0171,3.0171,3.0171,2.1227,2.31563,2.44532,3.08122,2.97437,2.552,3.0096,2.87116,1.90048,3.20494,2.93667,3.0167,3.31701,2.42773,3.35672,2.39294,2.99172,2.71697,2.54313,3.19859,2.29329,3.03402,2.46901,3.1625,3.27767,2.4667,3.43859,2.22019,2.09044,2.82447,1.85831,3.43458,2.56829
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2.13671,2.13671,2.13671,2.13671,2.13671,1.97784,2.02793,1.97919,2.16114,1.9843,2.00631,2.05708,2.02178,1.80423,2.08626,2.09158,2.18243,2.16729,1.99788,2.243,1.97719,2.12505,1.99986,2.01398,2.07963,1.93282,2.01682,1.92558,2.09363,2.03046,1.97279,2.20476,1.91293,1.86129,2.02211,1.85575,2.07652,2.06628
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,1.48219,1.48219,1.48219,1.48219,1.48219,1.48348,1.59911,1.62454,1.7575,1.65631,1.6689,1.69796,1.67776,1.55327,1.71465,1.7177,1.76968,1.76102,1.66408,1.80434,1.65224,1.73685,1.66521,1.67329,1.71086,1.62685,1.67492,1.6227,1.71887,1.68272,1.64972,1.78246,1.61547,1.58592,1.67794,1.58275,1.70908,1.70322
516,5.15071,5.15071,5.15071,5.15071,5.15071,4.86312,5.1228,4.93687,5.37181,4.89622,4.95543,5.09196,4.99703,4.41195,5.17043,5.18474,5.42907,5.38835,4.93276,5.59195,4.87709,5.27474,4.93808,4.97604,5.1526,4.75778,4.98369,4.7383,5.19025,5.02035,4.86526,5.48913,4.70429,4.5654,4.99791,4.55051,5.14425,5.11669
517,0.00403,0.00403,0.00403,0.00403,0.00403,0.00281,0.00295,0.00297,0.00389,0.00375,0.00315,0.00375,0.00351,0.00222,0.00402,0.00368,0.00375,0.00424,0.003,0.00423,0.00295,0.00372,0.00337,0.00315,0.00402,0.00284,0.00378,0.00305,0.00394,0.00409,0.00304,0.00426,0.00273,0.00256,0.00351,0.00228,0.00429,0.00315
518,0.10599,0.10599,0.10599,0.10599,0.10599,0.0738,0.07749,0.07807,0.10222,0.09862,0.08283,0.09849,0.09207,0.05848,0.10574,0.09647,0.09852,0.11134,0.07901,0.11167,0.07742,0.09774,0.08844,0.08238,0.10576,0.07448,0.09922,0.08006,0.10359,0.10751,0.07994,0.11215,0.07158,0.06713,0.09209,0.05976,0.11284,0.08259
519,3.26295,3.26295,3.26295,3.26295,3.26295,2.31433,2.41207,2.46775,3.06492,2.95957,2.54311,2.9943,2.8578,1.90071,3.1869,2.92239,3.0013,3.29741,2.42057,3.33656,2.38627,2.97667,2.70577,2.53436,3.18064,2.28801,3.01838,2.46128,3.14506,3.25862,2.459,3.41729,2.21594,2.088,2.81176,1.85913,3.41333,2.55916
520,3.50562,3.50562,3.50562,3.50562,3.50562,3.43092,3.2673,3.74274,3.83746,3.56846,3.73157,3.79328,3.52362,2.99134,3.77495,3.43614,3.7978,3.67828,3.67871,3.66199,3.47186,3.39632,3.89101,3.51762,3.42135,3.39936,3.78025,3.39439,3.73173,3.51009,3.2147,3.9517,3.43338,3.41277,3.34661,3.46185,3.48409,3.64002
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,1.51634,1.51634,1.51634,1.51634,1.51634,1.39202,2.44031,2.23093,1.89457,2.5236,2.0488,2.61379,2.57676,2.31369,1.84648,2.40899,2.43576,2.07733,1.74966,1.94955,1.96821,2.55306,1.83815,2.15824,2.30084,2.28231,2.07851,2.61081,2.19288,1.71001,1.97765,2.29557,2.3487,2.26944,1.83968,1.76423,2.49442,1.47285
523,2.91405,2.91405,2.91405,2.91405,2.91405,2.92857,3.06695,3.29547,3.19784,3.32569,2.95869,3.73525,3.21074,3.14593,2.97691,3.49114,3.29158,3.26359,2.99099,3.31242,3.31979,3.29612,2.86099,3.00654,3.24925,3.03742,3.28536,3.21536,3.24144,2.89058,3.06063,3.06534,3.68544,3.08925,3.30997,2.94951,3.23334,2.85434
524,3.07697,3.07697,3.07697,3.07697,3.07697,3.12111,3.16047,3.09799,3.06045,3.31573,3.19124,3.56159,3.34195,3.40742,3.15702,3.36379,3.0847,3.3352,3.0933,3.17125,3.28132,3.30108,3.13011,3.01749,3.4232,3.06219,3.50701,3.14111,3.17666,3.09551,3.164,3.41914,3.45886,3.21698,2.94617,3.06492,3.16449,2.69803
525,2.94642,2.94642,2.94642,2.94642,2.94642,3.01217,3.28321,3.49268,3.23297,3.62641,3.38669,3.68741,3.35705,3.38149,3.32618,3.50651,3.48372,3.56528,3.17183,3.37686,3.46199,3.74964,3.31697,3.3901,3.65105,3.55765,3.35389,3.47867,3.38956,3.21238,3.45835,3.44702,3.6164,3.32855,3.36616,3.24476,3.40368,3.03545
526,4.63508,4.63508,4.63508,4.63508,4.63508,4.53614,4.78472,4.96081,4.54264,5.15686,4.78262,5.25208,4.73635,4.7745,4.68816,4.96968,4.93411,5.06143,4.44719,4.76728,4.90017,5.34923,4.67379,4.78794,5.19533,5.04951,4.73141,4.92621,4.78711,4.51051,4.8945,4.87681,5.14123,4.69186,4.75057,4.56105,4.80915,4.23429
527,0.68626,0.68626,0.68626,0.68626,0.68626,0.69939,0.7413,0.77563,0.72196,0.80011,0.75249,0.81222,0.74661,0.75146,0.74048,0.77629,0.77177,0.78796,0.70982,0.75054,0.76745,0.82458,0.73865,0.75317,0.805,0.78645,0.74598,0.77076,0.75306,0.71787,0.76673,0.76448,0.79812,0.74095,0.74842,0.7243,0.75587,0.68273
528,2.07593,2.07593,2.07593,2.07593,2.07593,1.92927,3.12819,2.88528,2.48599,3.20404,2.66205,3.30699,3.26472,2.96442,2.43109,3.07321,3.10377,2.69461,2.32057,2.54875,2.57005,3.23767,2.42158,2.78698,2.94975,2.9286,2.69595,3.3036,2.82652,2.2753,2.58083,2.94374,3.00439,2.91391,2.42333,2.3372,3.17073,2.00459
529,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,6e-05,5e-05,6e-05,6e-05,6e-05,5e-05,6e-05,5e-05,6e-05,6e-05,6e-05,5e-05,6e-05,6e-05,6e-05,5e-05,6e-05,6e-05,6e-05,5e-05,6e-05,6e-05,5e-05,6e-05,6e-05,6e-05,5e-05,6e-05,5e-05,6e-05,5e-05
530,0.57369,0.57369,0.57369,0.57369,0.57369,0.51177,0.87853,0.79943,0.67468,0.9009,0.73015,0.93333,0.92001,0.82541,0.65738,0.85968,0.86931,0.7404,0.62256,0.69445,0.70116,0.91149,0.65439,0.7695,0.82078,0.81412,0.74083,0.93226,0.78196,0.6083,0.70456,0.81889,0.838,0.80949,0.65494,0.6278,0.8904,0.52302
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,1.52652,1.52652,1.52652,1.52652,1.52652,1.4019,2.42418,2.22436,1.89823,2.50742,2.0476,2.59476,2.5589,2.30413,1.85166,2.39642,2.42235,2.07522,1.75789,1.95148,1.96955,2.53595,1.84359,2.15359,2.29168,2.27374,2.07636,2.59188,2.18713,1.71949,1.97869,2.28658,2.33804,2.26128,1.84507,1.772,2.47916,1.48981
533,0.35726,0.35726,0.35726,0.35726,0.35726,0.36232,0.36682,0.35967,0.35536,0.38462,0.37035,0.41279,0.38762,0.39512,0.36643,0.39012,0.35814,0.38685,0.35913,0.36806,0.38067,0.38294,0.36335,0.35044,0.39693,0.35556,0.40654,0.36461,0.36868,0.35938,0.36723,0.39647,0.40102,0.3733,0.34227,0.35588,0.36729,0.31383
534,1.9025,1.9025,1.9025,1.9025,1.9025,1.97946,2.16965,2.31806,2.19967,2.41183,2.28256,2.44472,2.26658,2.27976,2.24994,2.34718,2.33489,2.37887,2.16671,2.27727,2.32317,2.47828,2.24497,2.2844,2.42512,2.37475,2.26488,2.33216,2.28412,2.18858,2.32121,2.3151,2.40643,2.25122,2.2715,2.20603,2.29173,2.09317
